taxon,lineage,probability,pangoLEARN_version,status,note
SEARCH-6297,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6298,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6299,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6301,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6302,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6303,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6304,B.1.1.316,1.0,2021-04-01,passed_qc,
SEARCH-6305,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6306,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6307,B.1.36.31,1.0,2021-04-01,passed_qc,
SEARCH-6308,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6309,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6310,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6311,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6312,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-6313,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6314,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6315,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6317,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6320,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6321,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6322,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-6323,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6325,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6326,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6327,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6328,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6329,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6331,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6332,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6334,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6335,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6336,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6337,B.1.1.25,1.0,2021-04-01,passed_qc,
SEARCH-6338,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6339,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6340,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6341,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6342,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6343,B.1.404,1.0,2021-04-01,passed_qc,
SEARCH-6344,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6345,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6346,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6347,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6350,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6351,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6352,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6353,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6354,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6355,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6358,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6360,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6361,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6362,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6363,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6364,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6365,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-6366,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6367,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6369,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6370,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6371,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6372,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6373,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6374,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6375,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6377,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6378,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6379,B.1.1.25,1.0,2021-04-01,passed_qc,
SEARCH-6380,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6381,B.1.234,1.0,2021-04-01,passed_qc,
SEARCH-6382,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6383,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6384,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6386,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6387,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6388,B.1.1,1.0,2021-04-01,passed_qc,
SEARCH-6389,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6390,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6391,B.1.588,1.0,2021-04-01,passed_qc,
SEARCH-6394,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6395,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-6396,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6397,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6398,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6399,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6402,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6403,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6404,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6405,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6406,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6407,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6408,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6409,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6410,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6411,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6412,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6413,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6414,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6415,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6416,B.1.369,1.0,2021-04-01,passed_qc,
SEARCH-6417,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6419,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6420,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6421,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6422,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6423,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6424,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6425,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6426,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6427,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6428,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6429,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6430,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6431,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6433,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6434,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6435,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6436,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6437,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6438,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6441,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6442,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6444,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6445,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6446,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6447,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6448,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6449,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6450,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6451,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6452,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6454,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6455,B.1.609,1.0,2021-04-01,passed_qc,
SEARCH-6456,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6457,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6458,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6459,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6460,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6461,B.1.588,1.0,2021-04-01,passed_qc,
SEARCH-6462,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6463,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6464,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6465,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6467,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6468,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6470,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6471,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6472,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6474,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6476,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6477,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6478,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6479,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6480,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6481,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6482,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-6483,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6484,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6485,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6486,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6487,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6488,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6489,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6490,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6491,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6492,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6493,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6495,B.1.399,1.0,2021-04-01,passed_qc,
SEARCH-6498,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6499,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6500,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6501,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6502,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6503,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6504,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-6505,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6507,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6508,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6509,B.1.1.159,1.0,2021-04-01,passed_qc,
SEARCH-6511,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6512,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6513,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6514,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6515,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6516,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6517,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6518,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6519,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6520,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6521,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6522,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6525,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6526,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6528,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6529,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6531,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6532,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6533,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6534,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6535,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6536,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6537,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6538,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6539,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6540,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6541,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6542,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6543,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6544,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6545,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6546,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6547,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6548,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6549,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6550,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6551,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6552,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6553,B.1.1.519,1.0,2021-04-01,passed_qc,
SEARCH-6555,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6557,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6558,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6559,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6560,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6561,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6562,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6563,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6564,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6565,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6566,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6567,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6568,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6569,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6570,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6571,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6572,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6573,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6574,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6575,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6576,B.1.404,1.0,2021-04-01,passed_qc,
SEARCH-6577,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6578,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-6579,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6580,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6581,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6582,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6583,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6584,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6585,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6586,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6587,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6588,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6589,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6590,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6591,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6592,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6593,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6594,B.1.396,1.0,2021-04-01,passed_qc,
SEARCH-6595,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6596,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6597,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6598,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6599,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6600,B.1.243,1.0,2021-04-01,passed_qc,
SEARCH-6601,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6602,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6603,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6604,B.1.577,1.0,2021-04-01,passed_qc,
SEARCH-6605,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6606,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6607,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6608,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6609,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6610,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6611,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-6612,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6613,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6614,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6615,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6616,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6617,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6618,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6619,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6620,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6621,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6622,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6624,B.1.596,1.0,2021-04-01,passed_qc,
SEARCH-6625,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6626,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6627,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6628,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6629,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6630,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6631,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6632,B.1.346,1.0,2021-04-01,passed_qc,
SEARCH-6633,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6634,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6635,B.1.36.10,1.0,2021-04-01,passed_qc,
SEARCH-6636,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6637,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6638,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6639,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6640,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6641,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6642,B.1.1.519,1.0,2021-04-01,passed_qc,
SEARCH-6643,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6644,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6645,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6646,B.1.1.316,1.0,2021-04-01,passed_qc,
SEARCH-6647,B.1.1.316,1.0,2021-04-01,passed_qc,
SEARCH-6648,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6649,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6650,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6651,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6652,B.1.1.432,1.0,2021-04-01,passed_qc,
SEARCH-6653,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6654,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6655,B.1.1.519,1.0,2021-04-01,passed_qc,
SEARCH-6657,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6658,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6659,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6660,B.1.375,1.0,2021-04-01,passed_qc,
SEARCH-6661,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6662,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6663,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6664,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6665,B.1.234,1.0,2021-04-01,passed_qc,
SEARCH-6666,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6667,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6668,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6669,B.1.1.519,1.0,2021-04-01,passed_qc,
SEARCH-6670,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6671,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6672,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6673,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6674,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6675,B.1.401,1.0,2021-04-01,passed_qc,
SEARCH-6676,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6677,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6678,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6679,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6680,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6681,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6682,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6683,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6684,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6685,B.1.1.28,1.0,2021-04-01,passed_qc,
SEARCH-6686,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6687,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6688,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6689,B.1.1.416,1.0,2021-04-01,passed_qc,
SEARCH-6690,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6691,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6692,B.1.36.10,1.0,2021-04-01,passed_qc,
SEARCH-6693,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6694,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6695,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6696,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6697,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6698,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6699,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6700,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6701,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6702,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6703,B.1.1.222,1.0,2021-04-01,passed_qc,
SEARCH-6704,B.1.610,1.0,2021-04-01,passed_qc,
SEARCH-6705,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6706,B.1.404,1.0,2021-04-01,passed_qc,
SEARCH-6707,B.1.1.519,1.0,2021-04-01,passed_qc,
SEARCH-6708,B.1.241,1.0,2021-04-01,passed_qc,
SEARCH-6709,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6710,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6711,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6712,B.1.234,1.0,2021-04-01,passed_qc,
SEARCH-6713,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6714,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6717,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6718,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6719,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6720,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6721,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6722,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6723,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6724,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6725,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6726,B.1.126,1.0,2021-04-01,passed_qc,
SEARCH-6727,B.1.551,1.0,2021-04-01,passed_qc,
SEARCH-6728,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6729,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6730,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6731,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6732,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6733,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6734,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6735,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6736,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6737,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6738,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6739,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6740,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6741,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6742,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6743,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6744,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6745,B.1.232,1.0,2021-04-01,passed_qc,
SEARCH-6746,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6747,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6748,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6749,B.1.1.7,1.0,2021-04-01,passed_qc,17/17 B.1.1.7 SNPs
SEARCH-6750,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6751,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6752,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6753,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6754,B.1.427,1.0,2021-04-01,passed_qc,
SEARCH-6755,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6756,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6757,B.1.561,1.0,2021-04-01,passed_qc,
SEARCH-6758,B.1,1.0,2021-04-01,passed_qc,
SEARCH-6759,B.1.429,1.0,2021-04-01,passed_qc,
SEARCH-6760,B.1.2,1.0,2021-04-01,passed_qc,
SEARCH-6761,B.1.36.10,1.0,2021-04-01,passed_qc,
